"",,,,,,,,,,,,,
"",2-1,Dorchester,63,13,5,10,0,0,0,0,43,8,0
"",2-2,Somerset,145,33,58,3,0,0,1,0,44,13,1
"",2-3,Wicomico,764,36,172,10,5,0,4,0,97,16,2
"",2-4,Snow Hill,62,11,18,10,0,0,0,0,13,7,0
"",2-5,Ocean City,12,7,4,1,0,0,0,0,3,1,0
"",,,,,,,,,,,,,
"",,Total District 2,"1,046",100,257,34,5,0,5,0,200,45,3
"",,,,,,,,,,,,,
"",3-2,Cecil,323,37,105,5,1,0,0,0,109,39,2
"",3-3,Kent,1,5,1,1,2,0,2,0,10,1,0
"",3-4,Queen Anne's,20,0,10,3,1,0,2,0,8,0,0
"",3-5,Talbot,16,4,5,2,0,0,0,0,3,0,0
"",3-6,Caroline,28,7,7,2,0,0,1,0,7,9,0
"",,,,,,,,,,,,,
"",,Total District 3,388,53,128,13,4,0,5,0,137,49,2
"",,,,,,,,,,,,,
"",4-1,Calvert,40,8,22,4,4,0,0,0,10,13,0
"",4-2,Charles,323,111,228,11,3,0,5,0,226,10,1
"",4-3,St. Mary's,247,37,126,6,1,0,4,0,44,15,2
"",,,,,,,,,,,,,
"",,Total District 4,610,156,376,21,8,0,9,0,280,38,3
"",,,,,,,,,,,,,
"",5-0,Prince George's,"1,914",345,263,80,31,0,43,0,114,106,16
"",,,,,,,,,,,,,
"",6-0,Montgomery,"3,148",94,"1,144",57,23,0,25,1,39,24,11
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"2,901",22,"1,009",30,12,0,13,0,500,16,14
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"13,545",46,958,70,30,0,4,0,153,49,13
"",,,,,,,,,,,,,
"",9-0,Harford,"1,678",113,467,16,6,0,7,0,118,39,2
"",,,,,,,,,,,,,
"",10-1,Howard,"1,324",40,324,18,8,0,0,0,53,7,2
"",10-2,Carroll,159,22,23,9,4,0,1,0,29,9,0
"",,,,,,,,,,,,,
"",,Total District 10,"1,483",62,347,27,12,0,1,0,82,16,2
"",,,,,,,,,,,,,
"",11-1,Frederick,480,50,367,13,1,0,0,0,74,12,0
"",11-2,Washington,649,59,204,30,11,0,4,0,190,80,1
"",,,,,,,,,,,,,
"",,Total District 11,"1,129",109,571,43,12,0,4,0,264,92,1
"",,,,,,,,,,,,,
"",12-1,Allegany,101,39,10,3,2,0,3,0,45,30,0
"",12-2,Garrett,3,2,1,1,4,0,0,0,7,4,0
"",,,,,,,,,,,,,
"",,Total District 12,104,41,11,4,6,0,3,0,52,34,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTNovember 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,"5,336",74,465,116,66,0,63,0,368,132,34
"",,,,,,,,,,,,,
"",2-1,Dorchester,35,19,10,8,0,0,0,0,25,25,0
"",2-2,Somerset,118,4,11,0,0,0,0,0,22,8,0
"",2-3,Wicomico,565,10,84,5,5,0,2,0,130,19,1
"",2-4,Snow Hill,7,1,2,23,0,0,0,0,4,3,0
"",2-5,Ocean City,13,3,0,2,0,0,0,0,3,0,0
"",,,,,,,,,,,,,
"",,Total District 2,738,37,107,38,5,0,2,0,184,55,1
"",,,,,,,,,,,,,
"",3-2,Cecil,165,3,61,8,1,0,0,0,51,27,2
"",3-3,Kent,2,1,0,0,0,0,1,0,1,3,0
"",3-4,Queen Anne's,19,1,0,2,0,0,1,0,5,1,0
"",3-5,Talbot,11,1,2,1,0,0,0,0,4,1,0
"",3-6,Caroline,15,1,1,4,0,0,1,0,3,0,1
"",,,,,,,,,,,,,
"",,Total District 3,212,7,64,15,1,0,3,0,64,32,3
"",,,,,,,,,,,,,
"",4-1,Calvert,29,1,1,5,1,0,1,0,4,3,0
"",4-2,Charles,367,35,60,11,6,0,3,1,131,7,2
"",4-3,St. Mary's,178,7,18,10,2,1,3,0,31,7,1
"",,,,,,,,,,,,,
"",,Total District 4,574,43,79,26,9,1,7,1,166,17,3
"",,,,,,,,,,,,,
"",5-0,Prince George's,"1,843",130,90,58,25,0,33,0,33,89,6
"",,,,,,,,,,,,,
"",6-0,Montgomery,"2,525",46,445,58,15,0,17,0,47,9,8
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"1,869",6,147,20,19,0,17,0,931,31,5
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"9,584",36,405,39,40,0,7,0,156,29,10
"",,,,,,,,,,,,,
"",9-0,Harford,340,54,166,15,3,0,2,0,142,21,2
"",,,,,,,,,,,,,
"",10-1,Howard,718,28,144,10,7,0,3,0,37,26,1
"",10-2,Carroll,125,7,42,11,3,0,0,0,20,9,1
"",,,,,,,,,,,,,
"",,Total District 10,843,35,186,21,10,0,3,0,57,35,2
"",,,,,,,,,,,,,
"",11-1,Frederick,384,7,181,7,4,0,0,0,0,6,0
"",11-2,Washington,451,30,71,18,12,0,3,0,77,40,3
"",,,,,,,,,,,,,
"",,Total District 11,835,37,252,25,16,0,3,0,77,46,3
"",,,,,,,,,,,,,
"",12-1,Allegany,30,8,3,0,1,0,1,0,11,13,0
"",12-2,Garrett,2,0,1,5,2,0,0,0,1,2,0
"",,,,,,,,,,,,,
"",,Total District 12,32,8,4,5,3,0,1,0,12,15,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTDecember 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,"5,484",0,0,135,65,0,45,0,122,128,28
"",,,,,,,,,,,,,
"",2-1,Dorchester,0,0,1,0,0,0,0,0,4,11,0
"",2-2,Somerset,22,0,0,1,2,0,1,0,0,1,0
"",2-3,Wicomico,413,0,0,4,6,0,5,0,20,30,1
"",2-4,Snow Hill,6,0,0,2,0,0,0,0,2,0,0
"",2-5,Ocean City,1,3,0,0,0,0,0,0,1,4,0
"",,,,,,,,,,,,,
"",,Total District 2,442,3,1,7,8,0,6,0,27,46,1
"",,,,,,,,,,,,,
"",3-2,Cecil,194,0,1,2,2,0,0,0,4,11,0
"",3-3,Kent,0,0,0,0,0,0,0,0,3,2,0
"",3-4,Queen Anne's,15,0,0,0,0,0,0,0,5,0,0
"",3-5,Talbot,11,0,4,0,0,0,0,0,1,2,0
"",3-6,Caroline,2,0,0,1,1,0,1,0,0,3,0
"",,,,,,,,,,,,,
"",,Total District 3,222,0,5,3,3,0,1,0,13,18,0
"",,,,,,,,,,,,,
"",4-1,Calvert,29,0,1,8,2,0,0,0,1,0,0
"",4-2,Charles,167,0,0,11,2,0,0,0,21,19,0
"",4-3,St. Mary's,166,0,0,5,0,0,0,0,26,2,0
"",,,,,,,,,,,,,
"",,Total District 4,362,0,1,24,4,0,0,0,48,21,0
"",,,,,,,,,,,,,
"",5-0,Prince George's,"4,419",7,7,55,18,0,19,1,32,18,9
"",,,,,,,,,,,,,
"",6-0,Montgomery,"2,009",0,80,43,17,0,16,0,31,9,1
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"1,470",0,0,22,13,0,5,0,27,2,4
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"9,439",0,"3,400",67,37,0,0,0,27,67,11
"",,,,,,,,,,,,,
"",9-0,Harford,"1,148",0,0,12,9,0,2,0,154,18,0
"",,,,,,,,,,,,,
"",10-1,Howard,725,0,2,17,4,0,3,0,8,9,0
"",10-2,Carroll,142,0,0,4,1,0,5,0,19,14,1
"",,,,,,,,,,,,,
"",,Total District 10,867,0,2,21,5,0,8,0,27,23,1
"",,,,,,,,,,,,,
"",11-1,Frederick,347,0,0,8,3,0,0,0,9,4,0
"",11-2,Washington,361,0,33,15,13,0,1,0,43,23,1
"",,,,,,,,,,,,,
"",,Total District 11,708,0,33,23,16,0,1,0,52,27,1
"",,,,,,,,,,,,,
"",12-1,Allegany,6,0,0,3,1,0,1,0,5,1,0
"",12-2,Garrett,1,0,0,1,0,0,0,0,1,0,0
"",,,,,,,,,,,,,
"",,Total District 12,7,0,0,4,1,0,1,0,6,1,0
"",,,,,,,,,,,,,
